"year","age","male","educ","log_nrooms","log_landval","n_business","prop_hhmig","prop_cmig","log_npop","prop_self","prop_agri","prop_lessminwage"
1976,21,1,3,0,0,0,0,0.0932793,7.600903,0.2247,0.6463,14.82917
1979,25,1,6,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1981,25,0,6,0,0,0,0.5,0.1593279,8.006368,0.3882,0.47175,13.62066
1970,23,1,4,0,0,0,0.1111111,0.0451912,7.600903,0.2247,0.6463,14.69026
1981,32,0,4,1.609438,0,0,0.2222222,0.1593279,8.006368,0.3882,0.47175,13.62066
1982,38,0,0,1.609438,0,0,0.3333333,0.1755504,8.006368,0.3882,0.47175,13.776
1982,30,1,4,1.609438,0,0,0.5555556,0.1755504,8.006368,0.3882,0.47175,13.776
1984,38,0,2,1.609438,0,0,0.5555556,0.1952491,8.006368,0.3882,0.47175,13.8887
1985,35,1,6,1.609438,0,0,0.8888889,0.2056779,8.006368,0.3882,0.47175,13.7792
1985,45,1,6,1.609438,0,0,0.6666667,0.2056779,8.006368,0.3882,0.47175,13.7792
1986,42,0,0,1.609438,0,0,0.8888889,0.2253766,8.006368,0.3882,0.47175,13.90484
1976,32,1,4,1.791759,0,1,0,0.0932793,7.600903,0.2247,0.6463,14.82917
1973,18,1,5,0,0,0,0,0.0648899,7.600903,0.2247,0.6463,15.62987
1977,16,1,4,0,0,0,0.2,0.1066049,7.600903,0.2247,0.6463,14.94673
1978,18,1,3,1.94591,0,0,0.4,0.1158749,7.600903,0.2247,0.6463,14.94865
1979,17,1,4,1.94591,0,0,0.6,0.1280417,7.600903,0.2247,0.6463,14.56347
1987,18,1,6,1.94591,0,0,0.8,0.2387022,8.006368,0.3882,0.47175,13.67292
1976,17,1,6,0,0,0,0.2,0.0932793,7.600903,0.2247,0.6463,14.82917
1978,17,1,3,0,0,0,0.4,0.1158749,7.600903,0.2247,0.6463,14.94865
1979,16,1,5,0,0,0,0.6,0.1280417,7.600903,0.2247,0.6463,14.56347
1988,18,1,9,1.609438,0,0,0.8,0.2549247,8.006368,0.3882,0.47175,13.52272
1985,17,1,6,1.94591,0,0,0.25,0.2056779,8.006368,0.3882,0.47175,13.7792
1988,17,1,6,1.94591,0,0,0.5,0.2549247,8.006368,0.3882,0.47175,13.52272
1988,19,1,6,1.94591,0,0,1,0.2549247,8.006368,0.3882,0.47175,13.52272
1979,22,1,6,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1980,23,0,3,0,0,0,0.5,0.1483198,8.006368,0.3882,0.47175,13.73002
1979,47,1,3,1.609438,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1988,20,1,6,1.609438,0,0,0.5,0.2549247,8.006368,0.3882,0.47175,13.52272
1987,38,1,0,0,0,0,0,0.2387022,8.006368,0.3882,0.47175,13.67292
1986,17,1,11,0,0,0,0.3333333,0.2253766,8.006368,0.3882,0.47175,13.90484
1986,19,1,13,2.197225,0,0,1,0.2253766,8.006368,0.3882,0.47175,13.90484
1987,42,1,4,1.791759,0,0,0,0.2387022,8.006368,0.3882,0.47175,13.67292
1966,26,1,2,0,0,0,0.5,0.0388181,6.907755,0.4304,0.7594,14.2437
1988,20,1,12,0,0,0,0.5,0.2549247,8.006368,0.3882,0.47175,13.52272
1972,24,1,4,0,8.751267,0,0.1428571,0.0573581,7.600903,0.2247,0.6463,15.65455
1973,19,1,6,0,8.751267,0,0.2857143,0.0648899,7.600903,0.2247,0.6463,15.62987
1974,25,1,4,0,8.751267,0,0.4285714,0.0764774,7.600903,0.2247,0.6463,14.87976
1975,23,1,12,0,8.751267,0,0.5714286,0.0869061,7.600903,0.2247,0.6463,14.75543
1978,22,1,6,0,8.751267,0,0.7142857,0.1158749,7.600903,0.2247,0.6463,14.94865
1982,23,1,6,0,8.751267,0,0.8571429,0.1755504,8.006368,0.3882,0.47175,13.776
1972,18,1,9,0,0,0,0,0.0573581,7.600903,0.2247,0.6463,15.65455
1976,20,0,6,1.791759,0,0,0,0.0932793,7.600903,0.2247,0.6463,14.82917
1976,17,1,6,1.791759,0,0,0.3333333,0.0932793,7.600903,0.2247,0.6463,14.82917
1977,19,0,3,1.791759,0,0,0.3333333,0.1066049,7.600903,0.2247,0.6463,14.94673
1985,21,0,8,1.791759,0,0,0.5,0.2056779,8.006368,0.3882,0.47175,13.7792
1988,22,0,6,1.791759,0,0,1,0.2549247,8.006368,0.3882,0.47175,13.52272
1988,16,1,9,1.791759,0,0,0.6666667,0.2549247,8.006368,0.3882,0.47175,13.52272
1973,20,1,9,2.70805,0,1,0,0.0648899,7.600903,0.2247,0.6463,15.62987
1973,22,0,6,2.70805,0,1,0.4,0.0648899,7.600903,0.2247,0.6463,15.62987
1975,27,1,9,2.70805,0,1,0.4,0.0869061,7.600903,0.2247,0.6463,14.75543
1983,26,1,6,2.70805,0,1,0.6,0.1836616,8.006368,0.3882,0.47175,13.93506
1985,23,1,11,2.944439,0,2,0.8,0.2056779,8.006368,0.3882,0.47175,13.7792
1970,35,1,0,1.609438,0,0,0,0.0451912,7.600903,0.2247,0.6463,14.69026
1977,15,1,6,1.609438,0,0,0.25,0.1066049,7.600903,0.2247,0.6463,14.94673
1983,15,1,4,1.609438,0,0,0.5,0.1836616,8.006368,0.3882,0.47175,13.93506
1988,24,0,4,0,0,0,0.75,0.2549247,8.006368,0.3882,0.47175,13.52272
1973,22,1,2,0,0,0,0.2,0.0648899,7.600903,0.2247,0.6463,15.62987
1974,19,1,1,0,10.98472,0,0.4,0.0764774,7.600903,0.2247,0.6463,14.87976
1977,19,1,2,1.609438,10.98472,0,0.6,0.1066049,7.600903,0.2247,0.6463,14.94673
1978,16,1,3,1.609438,10.98472,0,0.8,0.1158749,7.600903,0.2247,0.6463,14.94865
1979,18,1,3,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1976,30,1,0,0,0,0,0,0.0932793,7.600903,0.2247,0.6463,14.82917
1976,30,0,8,0,0,0,1,0.0932793,7.600903,0.2247,0.6463,14.82917
1970,19,1,6,0,0,0,0,0.0451912,7.600903,0.2247,0.6463,14.69026
1979,22,1,3,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1973,19,1,13,0,0,0,0.3333333,0.0648899,7.600903,0.2247,0.6463,15.62987
1983,16,1,10,2.197225,0,0,0.6666667,0.1836616,8.006368,0.3882,0.47175,13.93506
1972,20,1,1,0,0,0,0.1111111,0.0573581,7.600903,0.2247,0.6463,15.65455
1980,23,1,0,1.609438,0,0,0.2222222,0.1483198,8.006368,0.3882,0.47175,13.73002
1981,32,1,0,1.609438,0,0,0.3333333,0.1593279,8.006368,0.3882,0.47175,13.62066
1983,27,0,1,2.197225,0,0,0.4444444,0.1836616,8.006368,0.3882,0.47175,13.93506
1984,25,1,6,2.197225,0,0,0.7777778,0.1952491,8.006368,0.3882,0.47175,13.8887
1984,25,1,9,2.197225,0,1,0.5555556,0.1952491,8.006368,0.3882,0.47175,13.8887
1985,17,1,9,2.197225,0,1,1,0.2056779,8.006368,0.3882,0.47175,13.7792
1985,23,1,9,2.197225,0,1,0.7777778,0.2056779,8.006368,0.3882,0.47175,13.7792
1979,29,1,6,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1970,32,1,0,1.94591,0,1,0.1666667,0.0451912,7.600903,0.2247,0.6463,14.69026
1971,16,1,6,1.94591,0,1,0.25,0.0509849,7.600903,0.2247,0.6463,14.96652
1973,22,1,1,1.94591,0,1,0.3333333,0.0648899,7.600903,0.2247,0.6463,15.62987
1976,36,1,6,1.94591,0,1,0.4166667,0.0932793,7.600903,0.2247,0.6463,14.82917
1980,34,1,2,1.94591,0,1,0.5,0.1483198,8.006368,0.3882,0.47175,13.73002
1981,31,1,2,1.94591,0,1,0.5833333,0.1593279,8.006368,0.3882,0.47175,13.62066
1981,39,1,2,1.94591,0,1,0.75,0.1593279,8.006368,0.3882,0.47175,13.62066
1982,20,1,9,1.94591,0,1,0.75,0.1755504,8.006368,0.3882,0.47175,13.776
1983,47,1,0,1.94591,0,1,0.8333333,0.1836616,8.006368,0.3882,0.47175,13.93506
1985,46,0,0,1.94591,0,1,0.9166667,0.2056779,8.006368,0.3882,0.47175,13.7792
1971,32,1,0,0,0,0,0,0.0509849,7.600903,0.2247,0.6463,14.96652
1983,16,1,9,0,0,0,0.5,0.1836616,8.006368,0.3882,0.47175,13.93506
1988,24,0,17,0,0,0,0.3333333,0.2549247,8.006368,0.3882,0.47175,13.52272
1988,22,1,14,3.044523,11.74685,4,1,0.2549247,8.006368,0.3882,0.47175,13.52272
1976,17,1,6,0,0,0,0,0.0932793,7.600903,0.2247,0.6463,14.82917
1984,20,0,2,0,0,0,0.5,0.1952491,8.006368,0.3882,0.47175,13.8887
1983,30,1,3,0,0,0,0,0.1836616,8.006368,0.3882,0.47175,13.93506
1985,20,1,6,2.079442,11.48115,0,0,0.2056779,8.006368,0.3882,0.47175,13.7792
1979,22,1,4,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1980,17,1,5,0,0,0,0,0.1483198,8.006368,0.3882,0.47175,13.73002
1975,19,1,4,0,0,0,0,0.0869061,7.600903,0.2247,0.6463,14.75543
1981,20,1,3,0,0,0,0,0.1593279,8.006368,0.3882,0.47175,13.62066
1980,35,1,3,0,0,0,0,0.1483198,8.006368,0.3882,0.47175,13.73002
1987,16,1,3,0,0,0,0.5,0.2387022,8.006368,0.3882,0.47175,13.67292
1979,18,1,4,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1979,29,1,6,1.609438,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1973,18,1,6,0,0,0,0,0.0648899,7.600903,0.2247,0.6463,15.62987
1981,20,1,9,0,0,1,0,0.1593279,8.006368,0.3882,0.47175,13.62066
1988,26,0,6,0,0,1,0.5,0.2549247,8.006368,0.3882,0.47175,13.52272
1968,22,1,6,2.833213,12.25767,0,0,0.0399768,6.907755,0.4304,0.7594,14.54793
1979,17,1,0,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1969,15,1,4,0,10.69704,0,0.2,0.0422943,6.907755,0.4304,0.7594,14.63935
1970,19,1,4,1.94591,10.69704,0,0.4,0.0451912,7.600903,0.2247,0.6463,14.69026
1978,21,1,6,1.94591,10.69704,0,0.6,0.1158749,7.600903,0.2247,0.6463,14.94865
1979,19,1,5,1.94591,10.69704,0,0.8,0.1280417,7.600903,0.2247,0.6463,14.56347
1972,18,1,3,0,0,0,0.25,0.0573581,7.600903,0.2247,0.6463,15.65455
1976,20,1,3,0,9.731997,0,0.375,0.0932793,7.600903,0.2247,0.6463,14.82917
1978,21,1,3,1.94591,9.731997,0,0.5,0.1158749,7.600903,0.2247,0.6463,14.94865
1982,19,1,2,1.94591,9.731997,0,0.625,0.1755504,8.006368,0.3882,0.47175,13.776
1983,19,1,6,1.94591,9.731997,0,0.75,0.1836616,8.006368,0.3882,0.47175,13.93506
1988,22,0,9,1.94591,9.731997,0,0.875,0.2549247,8.006368,0.3882,0.47175,13.52272
1979,15,1,6,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1987,38,1,2,0,0,0,0.5,0.2387022,8.006368,0.3882,0.47175,13.67292
1977,28,1,6,2.302585,0,1,0,0.1066049,7.600903,0.2247,0.6463,14.94673
1987,15,1,9,2.302585,0,1,0.5,0.2387022,8.006368,0.3882,0.47175,13.67292
1981,21,1,4,0,0,0,0,0.1593279,8.006368,0.3882,0.47175,13.62066
1979,31,1,4,0,0,1,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1973,21,1,2,0,0,0,0,0.0648899,7.600903,0.2247,0.6463,15.62987
1979,33,0,4,1.791759,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1985,17,1,6,0,0,1,0.25,0.2056779,8.006368,0.3882,0.47175,13.7792
1987,18,1,6,1.609438,11.34139,1,0.5,0.2387022,8.006368,0.3882,0.47175,13.67292
1987,20,1,9,1.609438,11.34139,1,1,0.2387022,8.006368,0.3882,0.47175,13.67292
1986,40,1,0,1.609438,0,0,0,0.2253766,8.006368,0.3882,0.47175,13.90484
1988,20,0,9,1.609438,0,0,0.5,0.2549247,8.006368,0.3882,0.47175,13.52272
1979,33,1,2,1.609438,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1976,28,1,3,0,0,0,0,0.0932793,7.600903,0.2247,0.6463,14.82917
1988,19,1,11,0,0,0,0.3333333,0.2549247,8.006368,0.3882,0.47175,13.52272
1974,26,1,4,1.609438,0,0,0,0.0764774,7.600903,0.2247,0.6463,14.87976
1981,53,1,0,0,0,0,0,0.1593279,8.006368,0.3882,0.47175,13.62066
1974,15,0,4,0,0,0,0.5,0.0764774,7.600903,0.2247,0.6463,14.87976
1984,46,1,0,1.609438,8.345881,0,0,0.1952491,8.006368,0.3882,0.47175,13.8887
1973,17,1,4,0,0,0,0,0.0648899,7.600903,0.2247,0.6463,15.62987
1979,23,0,4,0,0,0,0.5,0.1280417,7.600903,0.2247,0.6463,14.56347
1971,28,1,6,0,12.21685,0,0,0.0509849,7.600903,0.2247,0.6463,14.96652
1973,18,1,2,0,0,0,0,0.0648899,7.600903,0.2247,0.6463,15.62987
1973,21,1,0,1.791759,0,0,0,0.0648899,7.600903,0.2247,0.6463,15.62987
1974,21,1,1,1.791759,0,0,0.1666667,0.0764774,7.600903,0.2247,0.6463,14.87976
1974,19,1,0,1.791759,0,0,0.5,0.0764774,7.600903,0.2247,0.6463,14.87976
1980,17,1,4,1.791759,0,0,0.5,0.1483198,8.006368,0.3882,0.47175,13.73002
1980,36,0,0,1.791759,0,1,0.8333333,0.1483198,8.006368,0.3882,0.47175,13.73002
1981,16,1,4,1.791759,0,1,0.8333333,0.1593279,8.006368,0.3882,0.47175,13.62066
1985,27,1,3,0,0,0,0,0.2056779,8.006368,0.3882,0.47175,13.7792
1974,17,0,4,1.609438,0,0,0.25,0.0764774,7.600903,0.2247,0.6463,14.87976
1980,18,1,4,1.609438,0,0,0.5,0.1483198,8.006368,0.3882,0.47175,13.73002
1986,15,1,3,1.609438,0,0,0.75,0.2253766,8.006368,0.3882,0.47175,13.90484
1981,18,1,0,0,0,0,1,0.1593279,8.006368,0.3882,0.47175,13.62066
1981,22,1,3,0,0,0,0,0.1593279,8.006368,0.3882,0.47175,13.62066
1983,17,1,6,0,0,0,0,0.1836616,8.006368,0.3882,0.47175,13.93506
1985,17,1,6,0,0,0,0.25,0.2056779,8.006368,0.3882,0.47175,13.7792
1986,16,1,6,0,0,0,0.5,0.2253766,8.006368,0.3882,0.47175,13.90484
1988,16,1,6,0,0,0,0.75,0.2549247,8.006368,0.3882,0.47175,13.52272
1974,20,1,6,0,0,0,0,0.0764774,7.600903,0.2247,0.6463,14.87976
1979,22,1,3,0,0,0,0.2,0.1280417,7.600903,0.2247,0.6463,14.56347
1980,21,1,5,1.791759,0,0,0.4,0.1483198,8.006368,0.3882,0.47175,13.73002
1983,17,1,6,1.791759,0,0,0.6,0.1836616,8.006368,0.3882,0.47175,13.93506
1987,19,1,6,2.302585,0,0,0.8,0.2387022,8.006368,0.3882,0.47175,13.67292
1972,27,1,0,0,0,0,0,0.0573581,7.600903,0.2247,0.6463,15.65455
1977,30,1,0,1.386294,0,0,0,0.1066049,7.600903,0.2247,0.6463,14.94673
1980,27,1,1,1.386294,0,0,0.5,0.1483198,8.006368,0.3882,0.47175,13.73002
1979,15,1,6,0,0,0,0.2,0.1280417,7.600903,0.2247,0.6463,14.56347
1985,16,0,5,1.609438,0,1,0.4,0.2056779,8.006368,0.3882,0.47175,13.7792
1986,16,1,8,2.079442,0,2,0.6,0.2253766,8.006368,0.3882,0.47175,13.90484
1987,20,0,6,2.079442,0,2,0.8,0.2387022,8.006368,0.3882,0.47175,13.67292
1978,57,0,6,0,0,1,0.2,0.1158749,7.600903,0.2247,0.6463,14.94865
1979,23,1,6,1.94591,12.47278,1,0.4,0.1280417,7.600903,0.2247,0.6463,14.56347
1980,19,1,2,1.94591,12.47278,1,0.6,0.1483198,8.006368,0.3882,0.47175,13.73002
1976,30,0,0,0,0,0,0,0.0932793,7.600903,0.2247,0.6463,14.82917
1976,20,1,4,0,0,0,0.5,0.0932793,7.600903,0.2247,0.6463,14.82917
1979,31,1,1,0,0,0,0.5,0.1280417,7.600903,0.2247,0.6463,14.56347
1979,19,1,4,0,0,0,1,0.1280417,7.600903,0.2247,0.6463,14.56347
1979,19,1,0,0,0,0,0.3333333,0.1280417,7.600903,0.2247,0.6463,14.56347
1981,15,1,5,0,0,1,0.6666667,0.1593279,8.006368,0.3882,0.47175,13.62066
1987,17,1,6,2.197225,8.751267,0,0,0.2387022,8.006368,0.3882,0.47175,13.67292
1988,44,1,0,2.197225,8.751267,0,0.5,0.2549247,8.006368,0.3882,0.47175,13.52272
1981,24,1,6,0,0,0,0,0.1593279,8.006368,0.3882,0.47175,13.62066
1969,25,1,6,0,0,0,0,0.0422943,6.907755,0.4304,0.7594,14.63935
1970,20,0,6,0,0,0,0.5,0.0451912,7.600903,0.2247,0.6463,14.69026
1973,16,1,2,0,0,0,0,0.0648899,7.600903,0.2247,0.6463,15.62987
1987,21,1,6,0,0,0,0,0.2387022,8.006368,0.3882,0.47175,13.67292
1985,35,1,0,1.609438,0,0,0,0.2056779,8.006368,0.3882,0.47175,13.7792
1978,16,1,5,1.609438,0,0,0,0.1158749,7.600903,0.2247,0.6463,14.94865
1976,21,1,12,0,0,0,0,0.0932793,7.600903,0.2247,0.6463,14.82917
1985,23,0,12,0,0,0,0.5,0.2056779,8.006368,0.3882,0.47175,13.7792
1984,22,1,9,2.397895,10.94835,0,0,0.1952491,8.006368,0.3882,0.47175,13.8887
1987,47,1,3,2.397895,10.94835,0,0.5,0.2387022,8.006368,0.3882,0.47175,13.67292
1978,18,1,5,0,0,0,0.1666667,0.1158749,7.600903,0.2247,0.6463,14.94865
1980,17,1,9,2.197225,0,0,0.3333333,0.1483198,8.006368,0.3882,0.47175,13.73002
1985,15,1,9,2.197225,0,0,0.8333333,0.2056779,8.006368,0.3882,0.47175,13.7792
1985,19,1,5,2.197225,0,0,0.5,0.2056779,8.006368,0.3882,0.47175,13.7792
1986,15,1,6,2.197225,0,0,0.8333333,0.2253766,8.006368,0.3882,0.47175,13.90484
1983,18,1,7,0,0,0,0,0.1836616,8.006368,0.3882,0.47175,13.93506
1977,22,1,6,1.386294,0,0,0,0.1066049,7.600903,0.2247,0.6463,14.94673
1988,19,1,12,0,0,0,0.5,0.2549247,8.006368,0.3882,0.47175,13.52272
1974,20,1,5,0,0,0,0.1666667,0.0764774,7.600903,0.2247,0.6463,14.87976
1976,24,1,5,0,0,0,0.3333333,0.0932793,7.600903,0.2247,0.6463,14.82917
1977,19,1,6,0,0,0,0.5,0.1066049,7.600903,0.2247,0.6463,14.94673
1979,23,0,4,0,0,0,0.6666667,0.1280417,7.600903,0.2247,0.6463,14.56347
1983,20,1,6,0,0,0,0.8333333,0.1836616,8.006368,0.3882,0.47175,13.93506
1972,31,1,0,0,0,0,0,0.0573581,7.600903,0.2247,0.6463,15.65455
1984,18,1,6,0,0,0,1,0.1952491,8.006368,0.3882,0.47175,13.8887
1984,16,1,6,1.609438,7.652971,0,1,0.1952491,8.006368,0.3882,0.47175,13.8887
1984,19,1,6,1.609438,7.652971,0,0.2,0.1952491,8.006368,0.3882,0.47175,13.8887
1984,20,1,6,1.609438,7.652971,0,1,0.1952491,8.006368,0.3882,0.47175,13.8887
1974,17,1,4,1.94591,0,1,0,0.0764774,7.600903,0.2247,0.6463,14.87976
1982,19,1,6,1.94591,0,1,0.3333333,0.1755504,8.006368,0.3882,0.47175,13.776
1988,33,0,6,1.94591,11.39018,2,0.6666667,0.2549247,8.006368,0.3882,0.47175,13.52272
1968,40,1,0,0,0,0,0,0.0399768,6.907755,0.4304,0.7594,14.54793
1985,18,1,2,0,0,0,0.1428571,0.2056779,8.006368,0.3882,0.47175,13.7792
1985,20,1,5,2.197225,0,1,0.8571429,0.2056779,8.006368,0.3882,0.47175,13.7792
1985,22,0,3,2.197225,0,1,0.8571429,0.2056779,8.006368,0.3882,0.47175,13.7792
1985,21,1,6,2.197225,0,1,0.8571429,0.2056779,8.006368,0.3882,0.47175,13.7792
1985,23,0,2,2.197225,0,1,0.8571429,0.2056779,8.006368,0.3882,0.47175,13.7792
1987,16,0,6,2.197225,0,1,0.8571429,0.2387022,8.006368,0.3882,0.47175,13.67292
1981,22,1,1,1.386294,0,0,1,0.1593279,8.006368,0.3882,0.47175,13.62066
1981,16,1,1,1.386294,0,0,0,0.1593279,8.006368,0.3882,0.47175,13.62066
1985,19,1,9,0,0,0,0.5,0.2056779,8.006368,0.3882,0.47175,13.7792
1976,22,0,6,0,11.05371,0,0.25,0.0932793,7.600903,0.2247,0.6463,14.82917
1978,20,1,8,1.791759,11.05371,0,0.5,0.1158749,7.600903,0.2247,0.6463,14.94865
1988,42,1,4,1.791759,11.05371,0,0.75,0.2549247,8.006368,0.3882,0.47175,13.52272
1981,18,1,8,0,0,0,0,0.1593279,8.006368,0.3882,0.47175,13.62066
1980,20,1,2,1.609438,0,0,0,0.1483198,8.006368,0.3882,0.47175,13.73002
1981,17,1,6,1.609438,0,0,0.25,0.1593279,8.006368,0.3882,0.47175,13.62066
1985,18,1,6,1.609438,0,0,0.5,0.2056779,8.006368,0.3882,0.47175,13.7792
1988,17,1,6,1.609438,0,0,0.75,0.2549247,8.006368,0.3882,0.47175,13.52272
1969,20,0,6,0,11.74685,0,0.5,0.0422943,6.907755,0.4304,0.7594,14.63935
1972,20,0,9,0,11.74685,0,0.625,0.0573581,7.600903,0.2247,0.6463,15.65455
1982,62,1,0,0,11.74685,0,0.75,0.1755504,8.006368,0.3882,0.47175,13.776
1986,46,1,0,1.791759,11.74685,0,0.875,0.2253766,8.006368,0.3882,0.47175,13.90484
1972,22,1,5,0,0,0,0,0.0573581,7.600903,0.2247,0.6463,15.65455
1976,22,1,2,0,0,0,0.7142857,0.0932793,7.600903,0.2247,0.6463,14.82917
1976,17,1,2,0,0,0,0.7142857,0.0932793,7.600903,0.2247,0.6463,14.82917
1976,22,1,2,0,0,0,0.1428571,0.0932793,7.600903,0.2247,0.6463,14.82917
1976,21,1,2,0,0,0,0.7142857,0.0932793,7.600903,0.2247,0.6463,14.82917
1978,17,1,2,0,0,0,0.7142857,0.1158749,7.600903,0.2247,0.6463,14.94865
1978,28,1,3,0,0,0,1,0.1158749,7.600903,0.2247,0.6463,14.94865
1974,20,1,3,0,0,0,0,0.0764774,7.600903,0.2247,0.6463,14.87976
1980,19,1,3,0,0,0,0.3333333,0.1483198,8.006368,0.3882,0.47175,13.73002
1983,20,1,3,0,10.64825,0,0.6666667,0.1836616,8.006368,0.3882,0.47175,13.93506
1984,18,1,6,0,0,0,0.5,0.1952491,8.006368,0.3882,0.47175,13.8887
1971,16,1,3,0,0,0,0,0.0509849,7.600903,0.2247,0.6463,14.96652
1972,37,1,0,0,0,0,0.5,0.0573581,7.600903,0.2247,0.6463,15.65455
1972,20,1,5,0,0,0,0,0.0573581,7.600903,0.2247,0.6463,15.65455
1980,18,0,6,0,0,0,0.5,0.1483198,8.006368,0.3882,0.47175,13.73002
1969,16,1,6,0,0,0,0.1428571,0.0422943,6.907755,0.4304,0.7594,14.63935
1976,16,0,6,0,0,0,0.2857143,0.0932793,7.600903,0.2247,0.6463,14.82917
1977,15,1,6,1.791759,0,0,0.4285714,0.1066049,7.600903,0.2247,0.6463,14.94673
1981,17,0,6,1.791759,0,0,0.5714286,0.1593279,8.006368,0.3882,0.47175,13.62066
1985,17,1,9,1.791759,0,0,0.7142857,0.2056779,8.006368,0.3882,0.47175,13.7792
1985,15,1,8,1.791759,0,0,1,0.2056779,8.006368,0.3882,0.47175,13.7792
1971,28,1,3,1.609438,0,0,0,0.0509849,7.600903,0.2247,0.6463,14.96652
1973,28,1,6,1.609438,0,0,0.5,0.0648899,7.600903,0.2247,0.6463,15.62987
1975,16,1,0,0,0,0,0.25,0.0869061,7.600903,0.2247,0.6463,14.75543
1981,19,1,1,0,0,0,0.5,0.1593279,8.006368,0.3882,0.47175,13.62066
1988,37,1,0,1.609438,0,0,0.75,0.2549247,8.006368,0.3882,0.47175,13.52272
1971,19,1,4,0,0,0,0,0.0509849,7.600903,0.2247,0.6463,14.96652
1977,24,1,4,1.098612,0,0,0,0.1066049,7.600903,0.2247,0.6463,14.94673
1974,20,1,6,0,0,0,0,0.0764774,7.600903,0.2247,0.6463,14.87976
1981,20,1,3,0,0,0,0,0.1593279,8.006368,0.3882,0.47175,13.62066
1982,19,1,3,0,0,0,0.3333333,0.1755504,8.006368,0.3882,0.47175,13.776
1984,16,1,4,0,0,0,0.6666667,0.1952491,8.006368,0.3882,0.47175,13.8887
1970,20,1,4,1.791759,10.87139,1,0.2,0.0451912,7.600903,0.2247,0.6463,14.69026
1978,26,1,4,1.791759,10.87139,1,0.4,0.1158749,7.600903,0.2247,0.6463,14.94865
1981,15,1,4,1.791759,10.87139,1,0.6,0.1593279,8.006368,0.3882,0.47175,13.62066
1985,22,0,2,1.791759,10.87139,1,0.8,0.2056779,8.006368,0.3882,0.47175,13.7792
1984,39,1,2,2.197225,8.751267,1,0,0.1952491,8.006368,0.3882,0.47175,13.8887
1986,17,1,6,2.197225,8.751267,1,0.3333333,0.2253766,8.006368,0.3882,0.47175,13.90484
1988,17,1,6,2.197225,8.751267,1,0.6666667,0.2549247,8.006368,0.3882,0.47175,13.52272
1975,24,1,1,0,0,0,0,0.0869061,7.600903,0.2247,0.6463,14.75543
1974,20,1,0,0,0,0,0,0.0764774,7.600903,0.2247,0.6463,14.87976
1978,16,0,3,0,0,0,0.5,0.1158749,7.600903,0.2247,0.6463,14.94865
1982,18,1,0,0,0,0,0,0.1755504,8.006368,0.3882,0.47175,13.776
1984,17,1,7,0,0,0,0.25,0.1952491,8.006368,0.3882,0.47175,13.8887
1987,16,1,9,2.079442,11.2901,1,0.5,0.2387022,8.006368,0.3882,0.47175,13.67292
1987,17,1,7,2.079442,11.2901,1,1,0.2387022,8.006368,0.3882,0.47175,13.67292
1980,16,1,3,0,0,0,0,0.1483198,8.006368,0.3882,0.47175,13.73002
1972,16,1,6,2.302585,0,0,0,0.0573581,7.600903,0.2247,0.6463,15.65455
1981,15,1,4,2.302585,0,0,0.5,0.1593279,8.006368,0.3882,0.47175,13.62066
1981,20,1,6,2.302585,0,1,0.1666667,0.1593279,8.006368,0.3882,0.47175,13.62066
1987,17,1,6,2.302585,0,1,0.5,0.2387022,8.006368,0.3882,0.47175,13.67292
1984,25,1,13,1.94591,0,0,0,0.1952491,8.006368,0.3882,0.47175,13.8887
1985,22,1,9,1.94591,0,0,0.25,0.2056779,8.006368,0.3882,0.47175,13.7792
1986,18,1,10,1.94591,0,0,1,0.2253766,8.006368,0.3882,0.47175,13.90484
1986,21,1,8,1.94591,0,0,0.5,0.2253766,8.006368,0.3882,0.47175,13.90484
1975,22,1,1,0,0,0,0,0.0869061,7.600903,0.2247,0.6463,14.75543
1968,22,1,4,0,0,0,0,0.0399768,6.907755,0.4304,0.7594,14.54793
1975,23,0,6,0,0,0,0.5,0.0869061,7.600903,0.2247,0.6463,14.75543
1979,16,1,6,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1985,20,0,0,0,0,0,0.5,0.2056779,8.006368,0.3882,0.47175,13.7792
1979,17,1,11,0,0,0,0,0.1280417,7.600903,0.2247,0.6463,14.56347
1981,17,0,11,0,0,0,0.5,0.1593279,8.006368,0.3882,0.47175,13.62066
1978,15,1,3,0,0,0,0,0.1158749,7.600903,0.2247,0.6463,14.94865
1979,26,0,0,0,0,0,0.1666667,0.1280417,7.600903,0.2247,0.6463,14.56347
